dataset, model, attack, eps, defense, date, acc
celeba, E, cw, 0.2, defense_gan, 2021-11-14 13:19, 0.044534005037783375
celeba, A, cw, 0.05, defense_gan, 2021-11-14 13:18, 0.06619647355163728
celeba, B, cw, 0.1, defense_gan, 2021-11-14 13:19, 0.4841309823677582
celeba, F, cw, 0.2, defense_gan, 2021-11-14 13:19, 0.1
celeba, E, cw, 0.3, defense_gan, 2021-11-14 13:19, 0.04508816120906801
celeba, C, fgsm, 0.1, defense_gan, 2021-11-14 13:19, 0.7298740554156171
celeba, A, cw, 0.1, defense_gan, 2021-11-14 13:18, 0.07204030226700252
celeba, B, cw, 0.2, defense_gan, 2021-11-14 13:19, 0.4641309823677582
celeba, F, cw, 0.3, defense_gan, 2021-11-14 13:19, 0.08544080604534005
celeba, E, fgsm, 0.05, defense_gan, 2021-11-14 13:19, 0.5940050377833753
celeba, C, fgsm, 0.2, defense_gan, 2021-11-14 13:19, 0.5624181360201511
celeba, A, cw, 0.2, defense_gan, 2021-11-14 13:18, 0.10282115869017633
celeba, B, cw, 0.3, defense_gan, 2021-11-14 13:19, 0.44513853904282114
celeba, E, fgsm, 0.1, defense_gan, 2021-11-14 13:19, 0.27259445843828717
celeba, F, fgsm, 0.05, defense_gan, 2021-11-14 13:19, 0.7095717884130982
celeba, C, fgsm, 0.3, defense_gan, 2021-11-14 13:19, 0.44443324937027706
celeba, A, cw, 0.3, defense_gan, 2021-11-14 13:18, 0.08040302267002519
celeba, B, fgsm, 0.05, defense_gan, 2021-11-14 13:19, 0.5571284634760705
celeba, E, fgsm, 0.2, defense_gan, 2021-11-14 13:19, 0.07304785894206549
celeba, F, fgsm, 0.1, defense_gan, 2021-11-14 13:19, 0.5353148614609572
celeba, A, fgsm, 0.05, defense_gan, 2021-11-14 13:18, 0.7469017632241813
celeba, B, fgsm, 0.1, defense_gan, 2021-11-14 13:19, 0.6313350125944585
celeba, E, fgsm, 0.3, defense_gan, 2021-11-14 13:19, 0.052443324937027705
celeba, F, fgsm, 0.2, defense_gan, 2021-11-14 13:19, 0.3629722921914358
celeba, A, fgsm, 0.1, defense_gan, 2021-11-14 13:18, 0.6260453400503778
celeba, B, fgsm, 0.2, defense_gan, 2021-11-14 13:19, 0.20811083123425692
celeba, F, fgsm, 0.3, defense_gan, 2021-11-14 13:19, 0.16468513853904282
celeba, A, fgsm, 0.2, defense_gan, 2021-11-14 13:18, 0.36952141057934507
celeba, B, fgsm, 0.3, defense_gan, 2021-11-14 13:19, 0.5043324937027708
celeba, A, fgsm, 0.3, defense_gan, 2021-11-14 13:18, 0.23758186397984887
celeba, D, bpda_fgsm, 0.05, defense_gan, 2021-11-17 00:09, 0.5171788413098237
celeba, D, bpda_fgsm, 0.1, defense_gan, 2021-11-17 00:09, 0.5631738035264484
celeba, D, bpda_fgsm, 0.2, defense_gan, 2021-11-17 00:09, 0.4581360201511335
celeba, C, bpda_fgsm, 0.05, defense_gan, 2021-11-17 00:09, 0.7292191435768262
celeba, D, bpda_fgsm, 0.3, defense_gan, 2021-11-17 00:09, 0.5174307304785895
celeba, C, bpda_fgsm, 0.1, defense_gan, 2021-11-17 00:09, 0.5875566750629723
celeba, C, bpda_fgsm, 0.2, defense_gan, 2021-11-17 00:09, 0.4672544080604534
celeba, E, bpda_fgsm, 0.05, defense_gan, 2021-11-17 00:09, 0.5644836272040302
celeba, C, bpda_fgsm, 0.3, defense_gan, 2021-11-17 00:09, 0.23249370277078085
celeba, F, bpda_fgsm, 0.05, defense_gan, 2021-11-17 00:09, 0.6231738035264484
celeba, E, bpda_fgsm, 0.1, defense_gan, 2021-11-17 00:09, 0.2600503778337531
celeba, E, bpda_fgsm, 0.2, defense_gan, 2021-11-17 00:09, 0.06312342569269522
celeba, F, bpda_fgsm, 0.1, defense_gan, 2021-11-17 00:09, 0.41103274559193953
celeba, D, bpda_pgd, 0.05, defense_gan, 2021-11-17 00:09, 0.5046347607052897
celeba, C, bpda_pgd, 0.05, defense_gan, 2021-11-17 00:09, 0.7236775818639799
celeba, D, bpda_pgd, 0.1, defense_gan, 2021-11-17 00:09, 0.550176322418136
celeba, C, bpda_pgd, 0.1, defense_gan, 2021-11-17 00:09, 0.6219143576826196
celeba, D, bpda_pgd, 0.2, defense_gan, 2021-11-17 00:09, 0.4536523929471033
celeba, C, bpda_pgd, 0.2, defense_gan, 2021-11-17 00:09, 0.43062972292191437
celeba, D, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.4290680100755668
celeba, C, bpda_pgd, 0.3, defense_gan, 2021-11-17 00:09, 0.2031234256926952
celeba, D, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.5046347607052897
celeba, C, bpda_mim, 0.05, defense_gan, 2021-11-17 00:09, 0.6876574307304786
celeba, D, bpda_mim, 0.1, defense_gan, 2021-11-17 00:09, 0.5568261964735516
celeba, E, bpda_fgsm, 0.05, defense_gan, 2022-01-07 22:07, 0.5743073047858942
celeba, D, bpda_fgsm, 0.05, defense_gan, 2022-01-07 22:07, 0.5153148614609572
celeba, F, bpda_fgsm, 0.05, defense_gan, 2022-01-07 22:08, 0.6192947103274559
celeba, B, bpda_fgsm, 0.05, defense_gan, 2022-01-07 22:07, 0.5700251889168766
celeba, A, bpda_fgsm, 0.05, defense_gan, 2022-01-07 22:07, 0.685743073047859
celeba, C, bpda_fgsm, 0.05, defense_gan, 2022-01-07 22:07, 0.6970277078085643
celeba, E, bpda_fgsm, 0.1, defense_gan, 2022-01-07 22:07, 0.2565743073047859
celeba, D, bpda_fgsm, 0.1, defense_gan, 2022-01-07 22:07, 0.5567758186397985
celeba, F, bpda_fgsm, 0.1, defense_gan, 2022-01-07 22:08, 0.394911838790932
celeba, B, bpda_fgsm, 0.1, defense_gan, 2022-01-07 22:07, 0.5935516372795969
celeba, A, bpda_fgsm, 0.1, defense_gan, 2022-01-07 22:07, 0.5268513853904282
celeba, C, bpda_fgsm, 0.1, defense_gan, 2022-01-07 22:07, 0.638639798488665
celeba, E, bpda_fgsm, 0.2, defense_gan, 2022-01-07 22:07, 0.06493702770780857
celeba, D, bpda_fgsm, 0.2, defense_gan, 2022-01-07 22:07, 0.4598992443324937
celeba, F, bpda_fgsm, 0.2, defense_gan, 2022-01-07 22:08, 0.1565743073047859
celeba, B, bpda_fgsm, 0.2, defense_gan, 2022-01-07 22:07, 0.5478085642317381
celeba, A, bpda_fgsm, 0.2, defense_gan, 2022-01-07 22:07, 0.3033249370277078
celeba, C, bpda_fgsm, 0.2, defense_gan, 2022-01-07 22:07, 0.46171284634760706
celeba, D, bpda_fgsm, 0.3, defense_gan, 2022-01-07 22:07, 0.5151637279596978
celeba, F, bpda_fgsm, 0.3, defense_gan, 2022-01-07 22:08, 0.09506297229219143
celeba, B, bpda_fgsm, 0.3, defense_gan, 2022-01-07 22:07, 0.3531486146095718
celeba, C, bpda_fgsm, 0.3, defense_gan, 2022-01-07 22:07, 0.2780352644836272
celeba, A, bpda_fgsm, 0.3, defense_gan, 2022-01-07 22:07, 0.21113350125944585
celeba, D, bpda_pgd, 0.05, defense_gan, 2022-01-07 22:07, 0.5110831234256927
celeba, F, bpda_pgd, 0.05, defense_gan, 2022-01-07 22:08, 0.5751133501259446
